"TEV";"MHO";"MG05";"MG02";"MG58";"GADC041"
"2021";"12";"Budapest légi II.";"Kazahsztán";"Kilépő";867
"2021";"12";"Budapest légi II.";"Kelet-Timor";"Belépő";8
"2021";"12";"Budapest légi II.";"Kenya";"Belépő";7
"2021";"12";"Budapest légi II.";"Kenya";"Kilépő";40
"2021";"12";"Budapest légi II.";"Kina";"Belépő";284
"2021";"12";"Budapest légi II.";"Kina";"Kilépő";219
"2021";"12";"Budapest légi II.";"Kirgizisztán";"Belépő";87
"2021";"12";"Budapest légi II.";"Kirgizisztán";"Kilépő";106
"2021";"12";"Budapest légi II.";"Kongói DK";"Belépő";1
"2021";"12";"Budapest légi II.";"Kongói Köztársaság";"Belépő";14
"2021";"12";"Budapest légi II.";"Koreai Közt.";"Belépő";661
"2021";"12";"Budapest légi II.";"Koreai Közt.";"Kilépő";840
"2021";"12";"Budapest légi II.";"Koszovo";"Belépő";20
"2021";"12";"Budapest légi II.";"Koszovo";"Kilépő";55
"2021";"12";"Budapest légi II.";"Közép-Afrikai Közt.";"Kilépő";1
"2021";"12";"Budapest légi II.";"Kuba";"Belépő";12
"2021";"12";"Budapest légi II.";"Kuba";"Kilépő";7
"2021";"12";"Budapest légi II.";"Kuvait";"Belépő";28
"2021";"12";"Budapest légi II.";"Kuvait";"Kilépő";34
"2021";"12";"Budapest légi II.";"Laosz";"Belépő";2
"2021";"12";"Budapest légi II.";"Laosz";"Kilépő";3
"2021";"12";"Budapest légi II.";"Lengyelország";"Belépő";396
"2021";"12";"Budapest légi II.";"Lengyelország";"Kilépő";436
"2021";"12";"Budapest légi II.";"Lettország";"Belépő";88
"2021";"12";"Budapest légi II.";"Lettország";"Kilépő";102
"2021";"12";"Budapest légi II.";"Libanon";"Belépő";62
"2021";"12";"Budapest légi II.";"Libanon";"Kilépő";133
"2021";"12";"Budapest légi II.";"Libéria";"Kilépő";7
"2021";"12";"Budapest légi II.";"Líbia";"Belépő";9
"2021";"12";"Budapest légi II.";"Líbia";"Kilépő";23
"2021";"12";"Budapest légi II.";"Liechtenstein";"Kilépő";1
"2021";"12";"Budapest légi II.";"Litvánia";"Belépő";136
"2021";"12";"Budapest légi II.";"Litvánia";"Kilépő";147
"2021";"12";"Budapest légi II.";"Luxemburg";"Kilépő";4
"2021";"12";"Budapest légi II.";"Madagaszkár";"Kilépő";2
"2021";"12";"Budapest légi II.";"Magyarország";"Belépő";51591
"2021";"12";"Budapest légi II.";"Magyarország";"Kilépő";38764
"2021";"12";"Budapest légi II.";"Makaó";"Kilépő";4
"2021";"12";"Budapest légi II.";"Malawi";"Belépő";1
"2021";"12";"Budapest légi II.";"Malawi";"Kilépő";1
"2021";"12";"Budapest légi II.";"Malaysia";"Belépő";93
"2021";"12";"Budapest légi II.";"Malaysia";"Kilépő";85
"2021";"12";"Budapest légi II.";"Maldiv Közt.";"Belépő";3
"2021";"12";"Budapest légi II.";"Maldiv Közt.";"Kilépő";3
"2021";"12";"Budapest légi II.";"Mali Közt.";"Belépő";1
"2021";"12";"Budapest légi II.";"Mali Közt.";"Kilépő";5
"2021";"12";"Budapest légi II.";"Málta";"Belépő";15
"2021";"12";"Budapest légi II.";"Málta";"Kilépő";28
"2021";"12";"Budapest légi II.";"Marokkó";"Belépő";45
"2021";"12";"Budapest légi II.";"Marokkó";"Kilépő";39
"2021";"12";"Budapest légi II.";"Mauritius";"Belépő";14
"2021";"12";"Budapest légi II.";"Mauritius";"Kilépő";10
"2021";"12";"Budapest légi II.";"Mexikó";"Belépő";86
"2021";"12";"Budapest légi II.";"Mexikó";"Kilépő";131
"2021";"12";"Budapest légi II.";"Moldávia";"Belépő";74
"2021";"12";"Budapest légi II.";"Moldávia";"Kilépő";83
"2021";"12";"Budapest légi II.";"Mongólia";"Belépő";102
"2021";"12";"Budapest légi II.";"Mongólia";"Kilépő";57
"2021";"12";"Budapest légi II.";"Montenegró (Crna-gora)";"Belépő";52
"2021";"12";"Budapest légi II.";"Montenegró (Crna-gora)";"Kilépő";23
"2021";"12";"Budapest légi II.";"Mozambik";"Belépő";5
"2021";"12";"Budapest légi II.";"Mozambik";"Kilépő";2
"2021";"12";"Budapest légi II.";"Németország";"Belépő";847
"2021";"12";"Budapest légi II.";"Németország";"Kilépő";765
"2021";"12";"Budapest légi II.";"Nepál";"Belépő";5
"2021";"12";"Budapest légi II.";"Nepál";"Kilépő";5
"2021";"12";"Budapest légi II.";"Niger Közt.";"Belépő";3
"2021";"12";"Budapest légi II.";"Nigéria";"Belépő";50
"2021";"12";"Budapest légi II.";"Nigéria";"Kilépő";109
"2021";"12";"Budapest légi II.";"Norvégia";"Belépő";60
"2021";"12";"Budapest légi II.";"Norvégia";"Kilépő";66
"2021";"12";"Budapest légi II.";"Olaszország";"Belépő";570
"2021";"12";"Budapest légi II.";"Olaszország";"Kilépő";538
"2021";"12";"Budapest légi II.";"Omán";"Belépő";10
"2021";"12";"Budapest légi II.";"Omán";"Kilépő";8
"2021";"12";"Budapest légi II.";"Oroszország";"Belépő";19151
"2021";"12";"Budapest légi II.";"Oroszország";"Kilépő";14946
"2021";"12";"Budapest légi II.";"Örményország";"Belépő";17
"2021";"12";"Budapest légi II.";"Örményország";"Kilépő";30
"2021";"12";"Budapest légi II.";"Pakisztán";"Belépő";117
"2021";"12";"Budapest légi II.";"Pakisztán";"Kilépő";214
"2021";"12";"Budapest légi II.";"Palau";"Kilépő";8
"2021";"12";"Budapest légi II.";"Palesztinai Autonóm Terület";"Belépő";32
"2021";"12";"Budapest légi II.";"Palesztinai Autonóm Terület";"Kilépő";25
"2021";"12";"Budapest légi II.";"Panama";"Belépő";2
"2021";"12";"Budapest légi II.";"Panama";"Kilépő";6
"2021";"12";"Budapest légi II.";"Paraguay";"Belépő";1
"2021";"12";"Budapest légi II.";"Peru";"Belépő";26
"2021";"12";"Budapest légi II.";"Peru";"Kilépő";20
"2021";"12";"Budapest légi II.";"Portugália";"Belépő";248
"2021";"12";"Budapest légi II.";"Portugália";"Kilépő";341
"2021";"12";"Budapest légi II.";"Románia";"Belépő";4577
"2021";"12";"Budapest légi II.";"Románia";"Kilépő";3145
"2021";"12";"Budapest légi II.";"Ruanda";"Kilépő";2
"2021";"12";"Budapest légi II.";"Saint Lucia";"Kilépő";1
"2021";"12";"Budapest légi II.";"Saint Vincent";"Belépő";1
"2021";"12";"Budapest légi II.";"Salvador";"Belépő";4
"2021";"12";"Budapest légi II.";"Seychelle-szigetek";"Belépő";4
"2021";"12";"Budapest légi II.";"Seychelle-szigetek";"Kilépő";13
"2021";"12";"Budapest légi II.";"Sierra Leone";"Belépő";5
"2021";"12";"Budapest légi II.";"Sierra Leone";"Kilépő";5
"2021";"12";"Budapest légi II.";"Spanyolország";"Belépő";654
"2021";"12";"Budapest légi II.";"Spanyolország";"Kilépő";510
"2021";"12";"Budapest légi II.";"Sri Lanka";"Belépő";10
"2021";"12";"Budapest légi II.";"Sri Lanka";"Kilépő";9
"2021";"12";"Budapest légi II.";"St. Kitts-Nevis-Stlu.";"Belépő";34
"2021";"12";"Budapest légi II.";"St. Kitts-Nevis-Stlu.";"Kilépő";19
"2021";"12";"Budapest légi II.";"Svájc";"Belépő";350
"2021";"12";"Budapest légi II.";"Svájc";"Kilépő";119
"2021";"12";"Budapest légi II.";"Svédország";"Belépő";187
"2021";"12";"Budapest légi II.";"Svédország";"Kilépő";223
"2021";"12";"Budapest légi II.";"Szaud-Arábia";"Belépő";43
"2021";"12";"Budapest légi II.";"Szaud-Arábia";"Kilépő";67
"2021";"12";"Budapest légi II.";"Szenegál";"Belépő";1
"2021";"12";"Budapest légi II.";"Szerbia";"Belépő";252
"2021";"12";"Budapest légi II.";"Szerbia";"Kilépő";328
"2021";"12";"Budapest légi II.";"Szingapur";"Belépő";64
"2021";"12";"Budapest légi II.";"Szingapur";"Kilépő";45
"2021";"12";"Budapest légi II.";"Sziria";"Belépő";98
"2021";"12";"Budapest légi II.";"Sziria";"Kilépő";160
"2021";"12";"Budapest légi II.";"Szlovákia";"Belépő";2121
"2021";"12";"Budapest légi II.";"Szlovákia";"Kilépő";1797
"2021";"12";"Budapest légi II.";"Szlovénia";"Belépő";259
"2021";"12";"Budapest légi II.";"Szlovénia";"Kilépő";310
"2021";"12";"Budapest légi II.";"Szomália";"Belépő";1
"2021";"12";"Budapest légi II.";"Szomália";"Kilépő";3
"2021";"12";"Budapest légi II.";"Szudán";"Belépő";15
"2021";"12";"Budapest légi II.";"Szudán";"Kilépő";27
"2021";"12";"Budapest légi II.";"Szváziföld";"Kilépő";2
"2021";"12";"Budapest légi II.";"Tadzsikisztán";"Belépő";3
"2021";"12";"Budapest légi II.";"Tadzsikisztán";"Kilépő";13
"2021";"12";"Budapest légi II.";"Tajvan";"Belépő";36
"2021";"12";"Budapest légi II.";"Tajvan";"Kilépő";47
"2021";"12";"Budapest légi II.";"Tanzánia";"Belépő";3
"2021";"12";"Budapest légi II.";"Tanzánia";"Kilépő";5
"2021";"12";"Budapest légi II.";"Thaiföld";"Belépő";57
"2021";"12";"Budapest légi II.";"Thaiföld";"Kilépő";43
"2021";"12";"Budapest légi II.";"Tonga";"Kilépő";2
"2021";"12";"Budapest légi II.";"Törökország";"Belépő";2233
"2021";"12";"Budapest légi II.";"Törökország";"Kilépő";2321
"2021";"12";"Budapest légi II.";"Trinidad-Tobago";"Belépő";2
"2021";"12";"Budapest légi II.";"Trinidad-Tobago";"Kilépő";1
"2021";"12";"Budapest légi II.";"Tunézia";"Belépő";32
"2021";"12";"Budapest légi II.";"Tunézia";"Kilépő";45
"2021";"12";"Budapest légi II.";"Türkmenisztán";"Belépő";7
"2021";"12";"Budapest légi II.";"Türkmenisztán";"Kilépő";3
"2021";"12";"Budapest légi II.";"Uganda";"Belépő";7
"2021";"12";"Budapest légi II.";"Uganda";"Kilépő";18
"2021";"12";"Budapest légi II.";"Új-Zéland";"Belépő";82
"2021";"12";"Budapest légi II.";"Új-Zéland";"Kilépő";75
"2021";"12";"Budapest légi II.";"Ukrajna";"Belépő";8791
"2021";"12";"Budapest légi II.";"Ukrajna";"Kilépő";9723
"2021";"12";"Budapest légi II.";"Uruguay";"Belépő";3
"2021";"12";"Budapest légi II.";"Uruguay";"Kilépő";2
"2021";"12";"Budapest légi II.";"USA";"Belépő";1431
"2021";"12";"Budapest légi II.";"USA";"Kilépő";1644
"2021";"12";"Budapest légi II.";"Üzbegisztán";"Belépő";88
"2021";"12";"Budapest légi II.";"Üzbegisztán";"Kilépő";58
"2021";"12";"Budapest légi II.";"Vanuaaku Közt.";"Kilépő";2
"2021";"12";"Budapest légi II.";"Venezuela";"Belépő";37
"2021";"12";"Budapest légi II.";"Venezuela";"Kilépő";15
"2021";"12";"Budapest légi II.";"Vietnám";"Belépő";266
"2021";"12";"Budapest légi II.";"Vietnám";"Kilépő";78
"2021";"12";"Budapest légi II.";"Zambia";"Kilépő";2
"2021";"12";"Budapest légi II.";"Zimbabwe";"Kilépő";3
"2021";"12";"Debrecen légi";"Afganisztán";"Belépő";1
"2021";"12";"Debrecen légi";"Albánia";"Belépő";1
"2021";"12";"Debrecen légi";"Albánia";"Kilépő";1
"2021";"12";"Debrecen légi";"Ausztrália";"Belépő";1
"2021";"12";"Debrecen légi";"Ausztrália";"Kilépő";1
"2021";"12";"Debrecen légi";"Ausztria";"Kilépő";3
"2021";"12";"Debrecen légi";"Azerbajdzsán";"Belépő";1
"2021";"12";"Debrecen légi";"Belgium";"Kilépő";6
"2021";"12";"Debrecen légi";"Brazilia";"Belépő";2
"2021";"12";"Debrecen légi";"Brazilia";"Kilépő";2
"2021";"12";"Debrecen légi";"Bulgária";"Belépő";8
"2021";"12";"Debrecen légi";"Bulgária";"Kilépő";2
"2021";"12";"Debrecen légi";"Columbia";"Belépő";1
"2021";"12";"Debrecen légi";"Csehország";"Kilépő";1
"2021";"12";"Debrecen légi";"Dél-Afrikai Közt.";"Belépő";1
"2021";"12";"Debrecen légi";"Dél-Afrikai Közt.";"Kilépő";1
"2021";"12";"Debrecen légi";"Ecuador";"Belépő";1
"2021";"12";"Debrecen légi";"Ecuador";"Kilépő";1
"2021";"12";"Debrecen légi";"Egyesült Királyság";"Belépő";228
"2021";"12";"Debrecen légi";"Egyesült Királyság";"Kilépő";172
"2021";"12";"Debrecen légi";"Egyiptomi Arab Közt.";"Belépő";1
"2021";"12";"Debrecen légi";"Egyiptomi Arab Közt.";"Kilépő";1
"2021";"12";"Debrecen légi";"Fehéroroszország";"Belépő";4
"2021";"12";"Debrecen légi";"Fehéroroszország";"Kilépő";3
"2021";"12";"Debrecen légi";"Franciaország";"Belépő";3
"2021";"12";"Debrecen légi";"Franciaország";"Kilépő";2
"2021";"12";"Debrecen légi";"Ghana";"Kilépő";1
"2021";"12";"Debrecen légi";"Grúzia";"Belépő";1
"2021";"12";"Debrecen légi";"Grúzia";"Kilépő";1
"2021";"12";"Debrecen légi";"Hollandia";"Belépő";1
"2021";"12";"Debrecen légi";"Hollandia";"Kilépő";6
"2021";"12";"Debrecen légi";"Indonézia";"Kilépő";1
"2021";"12";"Debrecen légi";"Irak";"Kilépő";1
"2021";"12";"Debrecen légi";"Irán";"Belépő";1
"2021";"12";"Debrecen légi";"Irán";"Kilépő";1
"2021";"12";"Debrecen légi";"Irország";"Belépő";4
"2021";"12";"Debrecen légi";"Irország";"Kilépő";3
"2021";"12";"Debrecen légi";"Izland";"Belépő";1
"2021";"12";"Debrecen légi";"Izrael";"Belépő";31
"2021";"12";"Debrecen légi";"Izrael";"Kilépő";78
"2021";"12";"Debrecen légi";"Japán";"Belépő";1
"2021";"12";"Debrecen légi";"Japán";"Kilépő";1
"2021";"12";"Debrecen légi";"Jordánia";"Belépő";1
"2021";"12";"Debrecen légi";"Kanada";"Belépő";1
"2021";"12";"Debrecen légi";"Kanada";"Kilépő";1
"2021";"12";"Debrecen légi";"Kazahsztán";"Belépő";3
"2021";"12";"Debrecen légi";"Kazahsztán";"Kilépő";11
"2021";"12";"Debrecen légi";"Kina";"Belépő";1
"2021";"12";"Debrecen légi";"Koreai Közt.";"Belépő";2
"2021";"12";"Debrecen légi";"Koreai Közt.";"Kilépő";1
"2021";"12";"Debrecen légi";"Lengyelország";"Belépő";6
"2021";"12";"Debrecen légi";"Lengyelország";"Kilépő";1
"2021";"12";"Debrecen légi";"Libanon";"Kilépő";1
"2021";"12";"Debrecen légi";"Litvánia";"Belépő";2
"2021";"12";"Debrecen légi";"Litvánia";"Kilépő";1
"2021";"12";"Debrecen légi";"Magyarország";"Belépő";1581
"2021";"12";"Debrecen légi";"Magyarország";"Kilépő";1245
"2021";"12";"Debrecen légi";"Malaysia";"Kilépő";1
"2021";"12";"Debrecen légi";"Málta";"Kilépő";1
"2021";"12";"Debrecen légi";"Mexikó";"Belépő";1
"2021";"12";"Debrecen légi";"Mexikó";"Kilépő";1
"2021";"12";"Debrecen légi";"Moldávia";"Belépő";1
"2021";"12";"Debrecen légi";"Moldávia";"Kilépő";3
"2021";"12";"Debrecen légi";"Mongólia";"Belépő";1
"2021";"12";"Debrecen légi";"Németország";"Belépő";5
"2021";"12";"Debrecen légi";"Németország";"Kilépő";6
"2021";"12";"Debrecen légi";"Nigéria";"Belépő";2
"2021";"12";"Debrecen légi";"Nigéria";"Kilépő";6
"2021";"12";"Debrecen légi";"Olaszország";"Belépő";10
"2021";"12";"Debrecen légi";"Olaszország";"Kilépő";9
"2021";"12";"Debrecen légi";"Oroszország";"Belépő";706
"2021";"12";"Debrecen légi";"Oroszország";"Kilépő";414
"2021";"12";"Debrecen légi";"Örményország";"Kilépő";1
"2021";"12";"Debrecen légi";"Portugália";"Kilépő";2
"2021";"12";"Debrecen légi";"Románia";"Belépő";807
"2021";"12";"Debrecen légi";"Románia";"Kilépő";198
"2021";"12";"Debrecen légi";"Spanyolország";"Belépő";4
"2021";"12";"Debrecen légi";"Spanyolország";"Kilépő";5
"2021";"12";"Debrecen légi";"Svájc";"Kilépő";2
"2021";"12";"Debrecen légi";"Svédország";"Belépő";1
"2021";"12";"Debrecen légi";"Svédország";"Kilépő";1
"2021";"12";"Debrecen légi";"Szerbia";"Kilépő";2
"2021";"12";"Debrecen légi";"Szlovákia";"Belépő";16
"2021";"12";"Debrecen légi";"Szlovákia";"Kilépő";18
"2021";"12";"Debrecen légi";"Szlovénia";"Belépő";1
"2021";"12";"Debrecen légi";"Tanzánia";"Kilépő";1
"2021";"12";"Debrecen légi";"Törökország";"Belépő";2
"2021";"12";"Debrecen légi";"Törökország";"Kilépő";2
"2021";"12";"Debrecen légi";"Uganda";"Belépő";1
"2021";"12";"Debrecen légi";"Ukrajna";"Belépő";364
"2021";"12";"Debrecen légi";"Ukrajna";"Kilépő";335
"2021";"12";"Debrecen légi";"USA";"Belépő";8
"2021";"12";"Debrecen légi";"USA";"Kilépő";11
"2021";"12";"Debrecen légi";"Üzbegisztán";"Kilépő";3
"2021";"12";"Debrecen légi";"Vietnám";"Belépő";2
"2021";"12";"Debrecen légi";"Zimbabwe";"Belépő";1
"2021";"12";"Eperjeske vasút";"Ukrajna";"Belépő";455
"2021";"12";"Eperjeske vasút";"Ukrajna";"Kilépő";457
"2021";"12";"Hercegszántó közút";"Albánia";"Belépő";6
"2021";"12";"Hercegszántó közút";"Albánia";"Kilépő";31
"2021";"12";"Hercegszántó közút";"Ausztrália";"Belépő";2
"2021";"12";"Hercegszántó közút";"Ausztrália";"Kilépő";6
"2021";"12";"Hercegszántó közút";"Ausztria";"Belépő";303
"2021";"12";"Hercegszántó közút";"Ausztria";"Kilépő";1148
"2021";"12";"Hercegszántó közút";"Belgium";"Belépő";2
"2021";"12";"Hercegszántó közút";"Belgium";"Kilépő";41
"2021";"12";"Hercegszántó közút";"Bosznia-Hercegovina";"Belépő";153
"2021";"12";"Hercegszántó közút";"Bosznia-Hercegovina";"Kilépő";366
"2021";"12";"Hercegszántó közút";"Brazilia";"Belépő";2
"2021";"12";"Hercegszántó közút";"Bulgária";"Belépő";13
"2021";"12";"Hercegszántó közút";"Bulgária";"Kilépő";321
"2021";"12";"Hercegszántó közút";"Ciprus";"Kilépő";1
"2021";"12";"Hercegszántó közút";"Csehország";"Belépő";18
"2021";"12";"Hercegszántó közút";"Csehország";"Kilépő";35
"2021";"12";"Hercegszántó közút";"Dánia";"Belépő";9
"2021";"12";"Hercegszántó közút";"Dánia";"Kilépő";16
"2021";"12";"Hercegszántó közút";"Dél-Afrikai Közt.";"Belépő";1
"2021";"12";"Hercegszántó közút";"Dél-Afrikai Közt.";"Kilépő";1
"2021";"12";"Hercegszántó közút";"Egyesült Királyság";"Belépő";1
"2021";"12";"Hercegszántó közút";"Egyesült Királyság";"Kilépő";8
"2021";"12";"Hercegszántó közút";"Észak-Macedónia";"Belépő";229
"2021";"12";"Hercegszántó közút";"Észak-Macedónia";"Kilépő";675
"2021";"12";"Hercegszántó közút";"Fehéroroszország";"Kilépő";2
"2021";"12";"Hercegszántó közút";"Finnország";"Kilépő";3
"2021";"12";"Hercegszántó közút";"Franciaország";"Belépő";23
"2021";"12";"Hercegszántó közút";"Franciaország";"Kilépő";41
"2021";"12";"Hercegszántó közút";"Görögország";"Belépő";2
"2021";"12";"Hercegszántó közút";"Görögország";"Kilépő";3
"2021";"12";"Hercegszántó közút";"Grúzia";"Kilépő";1
"2021";"12";"Hercegszántó közút";"Hollandia";"Belépő";9
"2021";"12";"Hercegszántó közút";"Hollandia";"Kilépő";47
"2021";"12";"Hercegszántó közút";"Horvátország";"Belépő";858
"2021";"12";"Hercegszántó közút";"Horvátország";"Kilépő";1787
"2021";"12";"Hercegszántó közút";"India";"Belépő";2
"2021";"12";"Hercegszántó közút";"Irán";"Kilépő";1
"2021";"12";"Hercegszántó közút";"Irország";"Belépő";1
"2021";"12";"Hercegszántó közút";"Izland";"Kilépő";2
"2021";"12";"Hercegszántó közút";"Izrael";"Belépő";1
"2021";"12";"Hercegszántó közút";"Izrael";"Kilépő";1
"2021";"12";"Hercegszántó közút";"Jordánia";"Kilépő";1
"2021";"12";"Hercegszántó közút";"Kanada";"Belépő";3
"2021";"12";"Hercegszántó közút";"Kanada";"Kilépő";9
"2021";"12";"Hercegszántó közút";"Kazahsztán";"Kilépő";1
"2021";"12";"Hercegszántó közút";"Kina";"Belépő";1
"2021";"12";"Hercegszántó közút";"Lengyelország";"Belépő";23
"2021";"12";"Hercegszántó közút";"Lengyelország";"Kilépő";37
"2021";"12";"Hercegszántó közút";"Lettország";"Belépő";1
"2021";"12";"Hercegszántó közút";"Luxemburg";"Kilépő";17
"2021";"12";"Hercegszántó közút";"Magyarország";"Belépő";4257
"2021";"12";"Hercegszántó közút";"Magyarország";"Kilépő";5373
"2021";"12";"Hercegszántó közút";"Málta";"Kilépő";1
"2021";"12";"Hercegszántó közút";"Mexikó";"Belépő";1
"2021";"12";"Hercegszántó közút";"Mexikó";"Kilépő";1
"2021";"12";"Hercegszántó közút";"Moldávia";"Kilépő";2
"2021";"12";"Hercegszántó közút";"Montenegró (Crna-gora)";"Belépő";260
"2021";"12";"Hercegszántó közút";"Montenegró (Crna-gora)";"Kilépő";688
"2021";"12";"Hercegszántó közút";"Németország";"Belépő";131
"2021";"12";"Hercegszántó közút";"Németország";"Kilépő";802
"2021";"12";"Hercegszántó közút";"Nepál";"Belépő";1
"2021";"12";"Hercegszántó közút";"Norvégia";"Kilépő";3
"2021";"12";"Hercegszántó közút";"Olaszország";"Belépő";7
"2021";"12";"Hercegszántó közút";"Olaszország";"Kilépő";51
"2021";"12";"Hercegszántó közút";"Oroszország";"Belépő";5
"2021";"12";"Hercegszántó közút";"Oroszország";"Kilépő";8
"2021";"12";"Hercegszántó közút";"Románia";"Belépő";42
"2021";"12";"Hercegszántó közút";"Románia";"Kilépő";61
"2021";"12";"Hercegszántó közút";"Spanyolország";"Belépő";1
"2021";"12";"Hercegszántó közút";"Spanyolország";"Kilépő";2
"2021";"12";"Hercegszántó közút";"Svájc";"Belépő";22
"2021";"12";"Hercegszántó közút";"Svájc";"Kilépő";73
"2021";"12";"Hercegszántó közút";"Svédország";"Belépő";10
"2021";"12";"Hercegszántó közút";"Svédország";"Kilépő";27
"2021";"12";"Hercegszántó közút";"Szerbia";"Belépő";7681
"2021";"12";"Hercegszántó közút";"Szerbia";"Kilépő";13560
"2021";"12";"Hercegszántó közút";"Sziria";"Kilépő";2
"2021";"12";"Hercegszántó közút";"Szlovákia";"Belépő";138
"2021";"12";"Hercegszántó közút";"Szlovákia";"Kilépő";349
"2021";"12";"Hercegszántó közút";"Szlovénia";"Belépő";17
"2021";"12";"Hercegszántó közút";"Szlovénia";"Kilépő";43
"2021";"12";"Hercegszántó közút";"Thaiföld";"Belépő";2
"2021";"12";"Hercegszántó közút";"Thaiföld";"Kilépő";2
"2021";"12";"Hercegszántó közút";"Törökország";"Belépő";3
"2021";"12";"Hercegszántó közút";"Törökország";"Kilépő";85
"2021";"12";"Hercegszántó közút";"Új-Zéland";"Belépő";2
"2021";"12";"Hercegszántó közút";"Új-Zéland";"Kilépő";4
"2021";"12";"Hercegszántó közút";"Ukrajna";"Belépő";10
"2021";"12";"Hercegszántó közút";"Ukrajna";"Kilépő";31
"2021";"12";"Hercegszántó közút";"USA";"Belépő";5
"2021";"12";"Hercegszántó közút";"USA";"Kilépő";10
"2021";"12";"Kecskemét légi";"Ausztria";"Belépő";1
"2021";"12";"Kecskemét légi";"Csehország";"Belépő";1
"2021";"12";"Kecskemét légi";"Csehország";"Kilépő";2
"2021";"12";"Kecskemét légi";"Egyesült Királyság";"Belépő";2
"2021";"12";"Kecskemét légi";"Luxemburg";"Kilépő";1
"2021";"12";"Kecskemét légi";"Magyarország";"Belépő";216
"2021";"12";"Kecskemét légi";"Magyarország";"Kilépő";218
"2021";"12";"Kecskemét légi";"Németország";"Belépő";2
"2021";"12";"Kecskemét légi";"Németország";"Kilépő";2
"2021";"12";"Kübekháza közút";"Ausztria";"Belépő";8
"2021";"12";"Kübekháza közút";"Ausztria";"Kilépő";39
"2021";"12";"Kübekháza közút";"Belgium";"Kilépő";1
"2021";"12";"Kübekháza közút";"Brazilia";"Kilépő";1
"2021";"12";"Kübekháza közút";"Bulgária";"Belépő";3
"2021";"12";"Kübekháza közút";"Bulgária";"Kilépő";7
"2021";"12";"Kübekháza közút";"Csehország";"Belépő";4
"2021";"12";"Kübekháza közút";"Csehország";"Kilépő";3
"2021";"12";"Kübekháza közút";"Észak-Macedónia";"Kilépő";1
"2021";"12";"Kübekháza közút";"Finnország";"Kilépő";6
"2021";"12";"Kübekháza közút";"Franciaország";"Belépő";2
"2021";"12";"Kübekháza közút";"Görögország";"Kilépő";2
"2021";"12";"Kübekháza közút";"Hollandia";"Belépő";2
"2021";"12";"Kübekháza közút";"Hollandia";"Kilépő";2
"2021";"12";"Kübekháza közút";"Horvátország";"Belépő";5
"2021";"12";"Kübekháza közút";"Horvátország";"Kilépő";16
"2021";"12";"Kübekháza közút";"Koszovo";"Kilépő";1
"2021";"12";"Kübekháza közút";"Lengyelország";"Kilépő";1
"2021";"12";"Kübekháza közút";"Luxemburg";"Kilépő";3
"2021";"12";"Kübekháza közút";"Magyarország";"Belépő";3090
"2021";"12";"Kübekháza közút";"Magyarország";"Kilépő";2800
"2021";"12";"Kübekháza közút";"Németország";"Belépő";8
"2021";"12";"Kübekháza közút";"Németország";"Kilépő";17
"2021";"12";"Kübekháza közút";"Olaszország";"Kilépő";1
"2021";"12";"Kübekháza közút";"Oroszország";"Kilépő";1
"2021";"12";"Kübekháza közút";"Románia";"Belépő";16
"2021";"12";"Kübekháza közút";"Románia";"Kilépő";47
"2021";"12";"Kübekháza közút";"Spanyolország";"Belépő";4
"2021";"12";"Kübekháza közút";"Svédország";"Kilépő";1
"2021";"12";"Kübekháza közút";"Szerbia";"Belépő";687
"2021";"12";"Kübekháza közút";"Szerbia";"Kilépő";881
"2021";"12";"Kübekháza közút";"Szlovákia";"Belépő";6
"2021";"12";"Kübekháza közút";"Szlovákia";"Kilépő";14
"2021";"12";"Kübekháza közút";"Szlovénia";"Belépő";1
"2021";"12";"Kübekháza közút";"Szlovénia";"Kilépő";3
"2021";"12";"Lónya közút";"Csehország";"Kilépő";6
"2021";"12";"Lónya közút";"Egyesült Királyság";"Kilépő";1
"2021";"12";"Lónya közút";"Fehéroroszország";"Kilépő";1
"2021";"12";"Lónya közút";"Hollandia";"Belépő";8
"2021";"12";"Lónya közút";"Hollandia";"Kilépő";10
"2021";"12";"Lónya közút";"Izrael";"Belépő";2
"2021";"12";"Lónya közút";"Magyarország";"Belépő";3181
"2021";"12";"Lónya közút";"Magyarország";"Kilépő";2478
"2021";"12";"Lónya közút";"Németország";"Belépő";4
"2021";"12";"Lónya közút";"Németország";"Kilépő";11
"2021";"12";"Lónya közút";"Olaszország";"Belépő";2
"2021";"12";"Lónya közút";"Olaszország";"Kilépő";3
"2021";"12";"Lónya közút";"Portugália";"Kilépő";2
"2021";"12";"Lónya közút";"Románia";"Belépő";2
"2021";"12";"Lónya közút";"Románia";"Kilépő";1
"2021";"12";"Lónya közút";"Szlovákia";"Belépő";6
"2021";"12";"Lónya közút";"Szlovákia";"Kilépő";2
"2021";"12";"Lónya közút";"Ukrajna";"Belépő";1378
"2021";"12";"Lónya közút";"Ukrajna";"Kilépő";516
"2021";"12";"Lónya közút";"USA";"Belépő";2
"2021";"12";"Pápa légi";"Hollandia";"Belépő";1
"2021";"12";"Pápa légi";"Hollandia";"Kilépő";2
"2021";"12";"Pápa légi";"Lengyelország";"Kilépő";1
"2021";"12";"Pápa légi";"Magyarország";"Belépő";1
"2021";"12";"Pápa légi";"Norvégia";"Belépő";8
"2021";"12";"Pápa légi";"Norvégia";"Kilépő";4
